Institute,City,Degree,Duration,Fee,Deadline,Subject
Sindh Agriculture University,Tando Jam,BSC (AGRI.) HON,4 Years,25000,30-09-2025,Biotechnology
University Of Turbat,Turbat,BS,4 Years,24000,21-10-2024,Biotechnology
"Shaheed Benazir Bhutto University, Sheringal",Upper Dir,BS,4 Years,30010,10-10-2025,Biotechnology
The University Of Faisalabad,Faisalabad,BS,4 Years,112500,07-10-2023,Biotechnology
Capital University Of Science And Technology,Islamabad,BS,4 Years,262000,02-09-2025,Biotechnology
Ibadat International University Islamabad,Islamabad,BS,4 Years,91200,10-09-2023,Biotechnology
Muslim Youth University,Islamabad,BS,4 Years,0,29-10-2025,Biotechnology
Hamdard University,Karachi,BS,4 Years,0,15-03-2025,Biotechnology
Jinnah University For Women,Karachi,BS,4 Years,51000,15-10-2025,Biotechnology
Muhammad Ali Jinnah University,Karachi,BS,4 Years,152000,22-07-2024,Biotechnology
Shaheed Zulfiqar Ali Bhutto Institute Of Science & Technology,Karachi,BS,4 Years,96390,12-02-2026,Biotechnology
Sir Syed University Of Engineering & Technology,Karachi,BS,4 Years,0,19-07-2024,Biotechnology
Sohail University,Karachi,BS,4 Years,0,17-10-2024,Biotechnology
Zia-ud-din Medical University,Karachi,BS,4 Years,150000,26-08-2025,Biotechnology
Forman Christian College,Lahore,B.Sc. [Hons],4 Years,419100,30-11-2025,Biotechnology
Lahore Garrison University,Lahore,BS,4 Years,174635,30-11--0001,Biotechnology
Lahore University Of Biological & Applied Sciences,Lahore,BS,4 Years,0,31-01-2026,Biotechnology
Qarshi University (lhr),Lahore,BS,4 Years,136000,12-07-2025,Biotechnology
Rashid Latif Khan University,Lahore,BS,4 Years,0,25-10-2025,Biotechnology
The University Of Lahore ( Main Campus ),Lahore,BS,4 Years,167000,31-01-2026,Biotechnology
University Of Central Punjab,Lahore,BS,4 Years,206500,10-10-2024,Biotechnology
University Of Management And Technology,Lahore,BS,4 Years,212250,18-10-2024,Biotechnology
Mohi-ud-din Islamic University,Mir Pur (ajk),BS,4 Years,60000,15-02-2024,Biotechnology
Cecos University Of Information Tech. & Emerging Sciences,Peshawar,BS,4 Years,140000,05-10-2024,Biotechnology
Preston University [pesh],Peshawar,CERT,4 Years,0,20-06-2016,Biotechnology
Sarhad University Of Science & Information Technology,Peshawar,BS,4 Years,66000,25-04-2024,Biotechnology
National University Of Medical Sciences,Rawalpindi,BS,4 Years,300000,16-01-2026,Biotechnology
Grand Asian University Sialkot,Sialkot,BS,4 Years,0,21-09-2024,Biotechnology
Comsats University Islamabad ( Abbotabad Campus ),Abbottabad,BS,4 Years,112200,29-01-2026,Biotechnology
"The Islamia University Of Bahawalpur, Ahmadpur East Campus",Ahmadpur East,BS,4 Years,47115,30-06-2024,Biotechnology
The Islamia University Of Bahawalpur[sub Campus],Bahawal Nagar,BS,4 Years,47115,30-06-2025,Biotechnology
College Of Veterinary And Animal Sciences,Jhang,BS,4 Years,22750,12-09-2025,Biotechnology
Bahria University ( Karachi Campus ),Karachi,BS,4 Years,103035,09-01-2026,Biotechnology
"Federal Urdu University Of Arts  Science & Technology, Karachi",Karachi,BS,4 Years,51100,10-01-2025,Biotechnology
"The Islamia University Of Bahawalpur, Liaqatpur Campus",Liaqatpur,BS,4 Years,47115,30-06-2025,Biotechnology
University Of Veterinary And Animal Sciences [ Ravi Campus],Pattoki,BS,4 Years,22750,12-09-2025,Biotechnology
The Islamic University Of Bahawalpur[rahimyar Khan Campus],Rahim Yar Khan,BS,4 Years,47115,30-06-2025,Biotechnology
Comsats University Islamabad ( Sahiwal Campus ),Sahiwal,BS,4 Years,112200,16-01-2026,Biotechnology
Comsats University Islamabad ( Vehari Campus ),Vehari,BS,4 Years,112200,16-01-2026,Biotechnology
"Riphah International University, Faisalabad Campus",Faisalabad,BS,4 Years,92000,18-10-2025,Biotechnology
Preston University [lhr],Lahore,BS,4 Years,0,20-06-2016,Biotechnology
"The University Of Lahore, Sub Campus",Sargodha,BS,4 Years,0,08-02-2025,Biotechnology
"University Of Management And Technology, Sialkot Campus",Sialkot,BS,4 Years,0,30-10-2021,Biotechnology
"Pak- Austria Fachhuochschule, Institute Of Applied Sciences And Technology",Haripur,BS,4 Years,0,31-12-2025,Biotechnology
Khairpur College Of Agricultural Engineering And Technology,Khair Pur,BS,4 Years,0,30-09-2025,Biotechnology
Government College For Women[gulberg],Lahore,BS,4 Years,0,28-10-2022,Biotechnology
Government College Of Science[wahdat Road],Lahore,BS,4 Years,0,14-09-2024,Biotechnology
Government Dyal Singh College[laxmi Chowk],Lahore,BS,4 Years,0,31-10-2022,Biotechnology
Government M.a.o College,Lahore,BS,4 Years,0,30-11-1999,Biotechnology
University Of Home Economics,Lahore,BS,4 Years,0,25-07-2025,Biotechnology
Emerson University Multan,Multan,BS,4 Years,0,15-08-2025,Biotechnology
King College Of Health Sciences,Bahawal Pur,BS (HONS),4 Years,0,30-11-2016,Biotechnology
Royal Gorup Of Colleges,Gujranwala,BS,4 Years,0,31-10-2020,Biotechnology
Allied College Of Health Sciences,Khanewal,BS,4 Years,0,30-09-2021,Biotechnology
Central Park College Of Allied Health Sciences,Lahore,BS,4 Years,0,30-09-2019,Biotechnology
Gulab Devi Educational Complex,Lahore,BS,4 Years,0,30-11--0001,Biotechnology
Jinnah Memorial College Of Information Technology,Lahore,BS,4 Years,0,15-10-2020,Biotechnology
Allied College Of Health Sciences,Multan,BS,4 Years,0,30-09-2021,Biotechnology
Al-shifa Institute Of Health Sciences,Narowal,BS,4 Years,0,20-12-2025,Biotechnology
Sahara College Of Pharmacy & Allied Health Sciences,Narowal,BS,4 Years,0,01-12-2018,Biotechnology
Center Of Advanced Studies In Health & Technology,Rawalpindi,BS,4 Years,0,05-10-2023,Biotechnology
Kings College Of Health Sciences,Sahiwal,BS,4 Years,0,30-11-2016,Biotechnology
Amna Inayat Medical College,Sheikhupura,BS,4 Years,0,18-11-2017,Biotechnology
Health Services Academy,Islamabad,BS,4 Years,0,25-07-2025,Biotechnology
Akhuwat Faisalabad Institute Of Research Science & Technology,Faisalabad,B.Sc. [Hons],4 Years,0,22-09-2019,Biotechnology
Faisalabad Institute Of Research Sciences & Technology,Faisalabad,B.Sc.,4 Years,0,25-09-2017,Biotechnology
"International Institute Of Science, Arts And Technology",Gujranwala,BS,4 Years,0,05-10-2025,Biotechnology
Hayat Institute Of Emerging Sciences,Karachi,BS,4 Years,0,31-03-2018,Biotechnology
Federal Institute Of Health Sciences,Lahore,BS,4 Years,0,01-10-2017,Biotechnology
Gulab Devi Post Graduate Medical Institute,Lahore,BS,4 Years,0,30-11--0001,Biotechnology
Federal Institute Of Health Sciences,Multan,BS,4 Years,0,01-10-2017,Biotechnology
Fedral Institute Of Health Sciences,Muzaffarabad,BS,4 Years,0,01-10-2017,Biotechnology
The Limit Institution Of Health Sciences,Sahiwal,BS,4 Years,0,18-11-2016,Biotechnology
Abdul Wali Khan University [palosa Campus],Charsadda,B.Sc. [Hons],2 Years,41794,30-11--0001,Biotechnology
"Bahauddin Zakariya University, Lahore Campus",Lahore,BS,4 Years,32000,30-11--0001,Biotechnology
University Of Gujrat ( Sialkot Campus),Sialkot,BS,4 Years,0,18-09-2017,Biotechnology
