Institute,City,Degree,Duration,Fee,Deadline,Subject
University Of Narowal,Narowal,BS,4 Years,30000,19-02-2026,Physics
"Quaid-e-awam University Of Engineering, Sciences & Technology",Nawab Shah,BS,4 Years,20000,31-05-2025,Physics
University Of Okara,Okara,BS,4 Years,46000,18-07-2025,Physics
Islamia College University,Peshawar,BS,4 Years,62000,16-09-2025,Physics
Shaheed Benazir Bhutto Women University,Peshawar,BS,4 Years,29513,28-09-2025,Physics
University Of Peshawar,Peshawar,BS,4 Years,71000,23-09-2025,Physics
Balochistan University Of It & Management Sciences,Quetta,BS,4 Years,39410,26-01-2026,Physics
Sardar Bahadur Khan Women University,Quetta,BS,4 Years,8040,28-02-2025,Physics
University Of Balochistan,Quetta,BS,4 Years,36000,11-08-2025,Physics
Khawaja Fareed University Of Engineering & Information Technology,Rahim Yar Khan,BS,4 Years,40250,05-01-2026,Physics
"Unversity Of The Poonch, Rawala Kot",Rawala Kot,BS,4 Years,46000,20-08-2025,Physics
Fatima Jinnah Women University,Rawalpindi,BS,4 Years,52050,18-08-2025,Physics
Pir Mahar Ali Shah Arid Agriculture University,Rawalpindi,BS,4 Years,45650,08-08-2025,Physics
Rawalpindi Women University,Rawalpindi,BS,4 Years,33065,03-09-2025,Physics
University Of Sahiwal,Sahiwal,BS,4 Years,31440,31-07-2025,Physics
University Of Sargodha,Sargodha,BS,4 Years,30000,15-12-2025,Physics
Government College Women University,Sialkot,BS,4 Years,25000,22-01-2026,Physics
University Of Sialkot,Sialkot,BS,4 Years,115000,01-11-2024,Physics
The Begum Nusrat Bhutto Women University,Sukkur,BS,4 Years,27250,04-06-2025,Physics
University Of Swabi,Swabi,BS,4 Years,51270,16-09-2025,Physics
Women University Swabi,Swabi,BS,4 Years,45760,12-09-2025,Physics
University Of Swat,Swat,BS,4 Years,30900,12-10-2023,Physics
"University Of Engineering &  Technology, Taxila",Taxila,BS,4 Years,102400,22-03-2026,Physics
University Of Chakwal,Chakwal,BS,4 Years,0,11-08-2025,Physics
Qurtuba University Of Science & Technology [di Khan],D.i. Khan,BS,4 Years,0,25-08-2025,Physics
The University Of Faisalabad,Faisalabad,BS,4 Years,67500,07-10-2023,Physics
The University Of Chenab,Gujrat,BS,4 Years,0,03-01-2026,Physics
Riphah International University,Islamabad,BS,4 Years,145618,30-07-2024,Physics
Forman Christian College,Lahore,B.Sc. [Hons],4 Years,358200,30-11-2025,Physics
Lahore Garrison University,Lahore,BS,4 Years,174635,30-11--0001,Physics
Lahore University Of Management Sciences,Lahore,BS,4 Years,811100,10-03-2026,Physics
Minhaj University,Lahore,BS,4 Years,147500,18-05-2024,Physics
The University Of Lahore ( Main Campus ),Lahore,BS,4 Years,120000,31-01-2026,Physics
University Of Central Punjab,Lahore,BS,4 Years,169375,20-09-2024,Physics
University Of Management And Technology,Lahore,BS,4 Years,212250,18-10-2024,Physics
University Of South Asia,Lahore,BS,4 Years,0,05-11-2022,Physics
Institute Of Southern Punjab,Multan,BS,4 Years,0,31-01-2025,Physics
Iqra National University,Peshawar,BS,4 Years,0,01-11-2021,Physics
Preston University [pesh],Peshawar,BS,4 Years,0,20-06-2016,Physics
Grand Asian University Sialkot,Sialkot,BS,4 Years,0,21-09-2024,Physics
University Of Wah,Wah Cantt,BS,4 Years,60600,20-09-2023,Physics
"The Islamia University Of Bahawalpur, Ahmadpur East Campus",Ahmadpur East,BS,4 Years,47115,30-06-2024,Physics
University Of Education ( Attock Campus ),Attock,BS,4 Years,20214,02-09-2025,Physics
The Islamia University Of Bahawalpur[sub Campus],Bahawal Nagar,BS,4 Years,47115,30-06-2025,Physics
Hazara University ( Batagram Campus ),Batagram,BS,4 Years,38980,07-08-2020,Physics
University Of Sargodha ( Bhakkar Campus ),Bhakkar,BS,4 Years,0,03-11-2021,Physics
"University Of Agriculture Faisalabad, Sub Campu",Burewala,BS,4 Years,0,03-07-2023,Physics
University Of Agriculture Faisalabad[sub Campus],Depal Pur,BS,4 Years,60000,28-07-2025,Physics
University College Of Education,Faisalabad,BS,4 Years,0,14-07-2023,Physics
University Of Sargodha ( Women Campus Faisalabad ),Faisalabad,BS,4 Years,0,14-10-2017,Physics
University Of Sargodha (lyallpur Campus),Faisalabad,BS,4 Years,0,30-09-2017,Physics
University Of Education [ Jauharabad Campus ],Joharabad,BS,4 Years,20214,02-09-2025,Physics
Universtiy Of Engineering And Technology (sub Campus),Kala Shah Kaku,BS,4 Years,62427,02-06-2025,Physics
"Federal Urdu University Of Arts  Science & Technology, Karachi",Karachi,B.Sc. [Hons],4 Years,34400,10-01-2025,Physics
Comsats University Islamabad( Lahore Campus ),Lahore,BS,4 Years,112200,29-12-2025,Physics
University Of Gujrat (lahore Campus),Lahore,BS,4 Years,0,25-08-2018,Physics
University Of Sargodha ( Lahore Campus ),Lahore,BS,4 Years,0,30-09-2017,Physics
Government College University Faisalabad (layyah Campus),Layyah,BS,4 Years,0,04-09-2023,Physics
"The Islamia University Of Bahawalpur, Liaqatpur Campus",Liaqatpur,BS,4 Years,47115,30-06-2025,Physics
University Of Sargodha ( Mandi Baha-ud-din Campus ),Mandi Baha-ud-din,BS,4 Years,0,30-09-2016,Physics
University Of Sargodha ( Mianwali Campus ),Mianwali,BS,4 Years,0,24-09-2018,Physics
University College Of Education,Multan,BS,4 Years,0,14-07-2023,Physics
University Of Engineering & Technology (narowal Campus),Narowal,BS,4 Years,62427,22-03-2026,Physics
University Of Gujrat (narowal Campus,Narowal,BS,4 Years,0,17-10-2017,Physics
Mirpur University Of Science And Technology ( Pallandri Campus),Pallandri,BS,4 Years,0,15-08-2024,Physics
University Of Makran,Panjgur,BS,4 Years,0,25-10-2024,Physics
The Islamic University Of Bahawalpur[rahimyar Khan Campus],Rahim Yar Khan,BS,4 Years,47115,30-06-2025,Physics
University Of Gujrat (rawalpindi Campus),Rawalpindi,BS,4 Years,0,26-07-2018,Physics
"Government College University Faisalabad, Sahiwal Campus",Sahiwal,BS,4 Years,0,04-09-2023,Physics
"Gomal University, Tank Campus",Tank,BS,4 Years,13000,31-07-2025,Physics
University Of Agriculture Faisal Abad[toba Tek Singh Campus],Toba Tek Singh,BS,4 Years,0,28-07-2025,Physics
University Of Education [ Vehari Campus ],Vehari,BS,4 Years,20214,02-09-2025,Physics
"Riphah International University, Faisalabad Campus",Faisalabad,BS,4 Years,98000,18-10-2025,Physics
The University Of Lahore ( Chanab Campus),Gujrat,BS,4 Years,0,13-09-2019,Physics
Preston University [isb],Islamabad,BS,4 Years,80000,30-10-2025,Physics
Preston University [lhr],Lahore,BS,4 Years,0,20-06-2016,Physics
Riphah International University Lahore,Lahore,BS,4 Years,0,15-01-2024,Physics
Qurtuba University Of Science & Information Technology,Peshawar,BS,4 Years,44000,08-11-2025,Physics
"The University Of Lahore, Sub Campus",Sargodha,BS,4 Years,0,08-02-2025,Physics
"University Of Management And Technology, Sialkot Campus",Sialkot,BS,4 Years,0,30-10-2021,Physics
Government Degree College For Women[dmr],Bahawal Pur,BS,4,3500,07-10-2025,Physics
Government S E College,Bahawal Pur,BS,4 Years,0,26-09-2014,Physics
Government Postgraduate College,Bannu,BS,4 Years,0,31-08-2013,Physics
Government Post Graduate College,Burewala,BS,4 Years,3500,06-11-2020,Physics
Government Postgraduate College,Chakwal,BS,4 Years,0,30-11--0001,Physics
Government Degree College Shabqadar Charsadda,Charsadda,BS,4 Years,0,27-08-2018,Physics
Government Degree College Tangi,Charsadda,BS,4 Years,0,27-08-2018,Physics
Government Girls Degree College No1 Charsadda,Charsadda,BS,4 Years,0,27-08-2018,Physics
Government Postgraduate College,Charsadda,BS,4 Years,0,27-08-2018,Physics
Government Degree College For Women[company Bagh],D.g.khan,BS,4 Years,0,30-11--0001,Physics
Government Degree College[block-17],D.g.khan,BS,4 Years,0,05-10-2024,Physics
Government Post Graduate College,D.g.khan,BS,4 Years,0,30-11--0001,Physics
Government College For Women [madina Town],Faisalabad,BS,4 Years,0,30-11--0001,Physics
Government Post Graduate College Of Science,Faisalabad,BS,4 Years,0,23-09-2024,Physics
Government Post Graduate College [samanabad],Faisalabad,BS,4 Years,0,23-09-2023,Physics
Government Postgraduate Islamia College,Faisalabad,BS,4 Years,0,04-10-2014,Physics
"Uaf Community Collge, Jhang Road",Faisalabad,BS,4 Years,0,28-07-2025,Physics
Government Post Graduate College For Women [satellite Town],Gujranwala,BS,4 Years,0,10-09-2024,Physics
Government Post Graduate College[satellite Town],Gujranwala,BS (HONS),4 Years,0,02-10-2025,Physics
Government Post Graduate Islamia College,Gujranwala,BS,4 Years,0,08-10-2025,Physics
"Islamabad Model College For Boys, H-9",Islamabad,BS,4 Years,0,30-08-2024,Physics
Government Post Graduate College,Jhang,BS (HONS),4 Years,0,30-09-2025,Physics
Dj Sindh Government Science College,Karachi,BS,4 Years,0,31-12-2025,Physics
Government Post Graduate College  For Women,Kohat,BS,4 Years,0,22-08-2014,Physics
Government Postgraduate College,Kohat,BS,4 Years,0,20-08-2014,Physics
Apwa Degree College For Women[jail Road],Lahore,AD,2 Years,0,02-10-2024,Physics
Government College For Women [gulberg],Lahore,BS,4 Years,0,15-05-2024,Physics
Government College For Women[gulberg],Lahore,BS,4 Years,0,28-10-2022,Physics
Government College Of Science[wahdat Road],Lahore,BS,4 Years,0,14-09-2024,Physics
Government College [baghbanpura],Lahore,BS,4 Years,0,05-11-2022,Physics
Government College [township],Lahore,CERT,4,0,07-09-2024,Physics
Government Dyal Singh College[laxmi Chowk],Lahore,CERT,4,3500,31-10-2022,Physics
Government Islamia College [civil Lines],Lahore,BS,4 Years,0,25-09-2023,Physics
Government M.a.o College,Lahore,BS (HONS),4 Years,0,30-11-1999,Physics
Government Post Graduate College For Women [samanabad],Lahore,BS (HONS),4 Years,0,28-10-2021,Physics
Government Postgraduate College For Women [wahdat Conlony],Lahore,BS,4 Years,0,06-11-2021,Physics
Government Queen Marry College,Lahore,BS,4 Years,0,15-07-2024,Physics
Queen Marry College,Lahore,BS (HONS),4 Years,0,03-10-2020,Physics
Government Post Graduate College,Lakki Marwat,BS,4 Years,0,26-08-2016,Physics
Government Degree College For Boys[kot Sultan],Layyah,BS,4 Years,0,30-11--0001,Physics
Government Post Graduate College,Mandi Baha-ud-din,BS,4 Years,0,26-10-2020,Physics
Government Postgraduate College,Mansehra,BS,4 Years,0,22-08-2015,Physics
Govenrment College,Mir Pur (ajk),BS,4 Years,0,26-09-2017,Physics
Government Postgraduate Boys College,Mir Pur (ajk),BS,4 Years,0,28-09-2014,Physics
Emerson University Multan,Multan,BS,4 Years,0,15-08-2025,Physics
Government College For Women [katchery],Multan,BS,4 Years,0,30-11--0001,Physics
Government College Of Science,Multan,BS,4 Years,0,23-10-2018,Physics
Government College,Muzafargarh,BS,4 Years,0,05-10-2021,Physics
Government Post Graduate College,Nowshera,BS,4 Years,0,08-09-2014,Physics
Government College For Boys,Peshawar,BS,4 Years,0,30-08-2017,Physics
Government College Peshawar,Peshawar,BS,4 Years,0,31-08-2019,Physics
Government Degree College For Bys[hayatabad],Peshawar,BS,4 Years,0,31-08-2018,Physics
Government Superior Science College,Peshawar,BS,4 Years,0,20-08-2016,Physics
General Musa Government Degree College,Quetta,BS,4 Years,0,05-10-2020,Physics
Government College [quet],Quetta,BS,4 Years,0,05-04-2025,Physics
Government Inter Girls College Satellite Town,Quetta,BS,4 Years,0,20-04-2025,Physics
Government Science College,Quetta,BS,4 Years,0,23-10-2016,Physics
Khawaj Farid Government Post Graduate College,Rahim Yar Khan,BS,4 Years,0,10-10-2020,Physics
F.g Sir Syed Degree College,Rawalpindi,BS,4 Years,0,03-10-2023,Physics
Government College For Women [murree Road],Rawalpindi,BS,4,3500,31-12-2021,Physics
Government Post Graduate College[asghar Mall ],Rawalpindi,BS,4 Years,0,17-08-2025,Physics
Government Post Graduate Gordon College,Rawalpindi,BS,4 Years,0,08-09-2023,Physics
Government Postgraduate College For Women[satellite Town],Rawalpindi,BS,4 Years,0,08-09-2013,Physics
"Government Postgraduate College, Boys [satellite Town]",Rawalpindi,BS,4 Years,0,24-08-2024,Physics
Nisar Shaheed College,Risalpur,BS,4 Years,0,08-09-2019,Physics
Government Post Graduate College,Sahiwal,BS,4 Years,0,09-10-2013,Physics
Government Post Grduate College For Women,Sahiwal,BS,4 Years,0,10-11-2022,Physics
Government Ambala Muslim College,Sargodha,BS,4 Years,0,30-11--0001,Physics
Government Murray College,Sialkot,BS,4 Years,15000,18-08-2023,Physics
Government Postgraduate College For Women,Sialkot,BS,4 Years,0,30-11--0001,Physics
Government Post Graduate College,Swabi,BS,4 Years,0,05-09-2015,Physics
Government Degree College,Timergara,BS,4 Years,0,08-10-2021,Physics
Federal Government Science  Degree College For Men,Wah Cantt,BS,4 Years,0,30-09-2022,Physics
"Riphah Community College, Abbotabad Campus",Abbottabad,BS,4 Years,0,31-08-2023,Physics
"Riphah International College, Bahawlpur",Bahawal Pur,AD,2 Years,0,31-10-2022,Physics
Kalarkahar Science College,Chakwal,BS,4 Years,0,23-09-2018,Physics
Abdul Salam College,Faisalabad,BS,4 Years,0,25-11-2017,Physics
Ali Fatimah College Of Science & Management,Faisalabad,BS,4 Years,0,20-10-2020,Physics
Chenab College Of Advance Studies,Faisalabad,BS,4 Years,0,20-10-2020,Physics
Edison College,Faisalabad,BS,4 Years,0,07-08-2017,Physics
Informatics Group Of Colleges,Faisalabad,AD,2 Years,36000,07-01-2023,Physics
"Kips College, Boys, Jail Road",Faisalabad,BS,4 Years,0,15-10-2019,Physics
"Kips College, Girls, Jail Road",Faisalabad,BS,4 Years,0,15-10-2019,Physics
Shiblee College Of Commerce & Science,Faisalabad,BS,4 Years,0,24-10-2020,Physics
Shiblee College Of Commerce For Women[gulberg Campus],Faisalabad,BS,4 Years,0,24-10-2020,Physics
Shifa College For Women,Faisalabad,BS,4 Years,0,16-11-2019,Physics
"Superior College , Girls",Faisalabad,BS,4 Years,0,27-12-2021,Physics
"Superior College, Boys",Faisalabad,BS,4 Years,0,02-12-2022,Physics
"Concorida Colleges, Gujranwala",Gujranwala,BS,4 Years,0,30-09-2019,Physics
Royal Gorup Of Colleges,Gujranwala,BS,4 Years,0,31-10-2020,Physics
Mukabbir Colelge,Gujrat,BS,4 Years,0,22-12-2022,Physics
"Iqra Degree College, Havelian",Havelian,AD,2 Years,0,04-12-2021,Physics
Icon College,Jaranwala,BS,4 Years,0,24-10-2020,Physics
"Litra Valley College, Jango",Jhelum,BS (HONS),4 Years,0,22-09-2017,Physics
"Concordia Colleges, Kasur",Kasur,BS,4 Years,0,30-09-2019,Physics
Concordia Colleges,Lahore,BS,4 Years,0,28-10-2020,Physics
Informatics Group Of Colleges,Lahore,BS,4 Years,0,31-07-2024,Physics
Punjab Group Of Colleges,Lahore,BS,4 Years,0,13-10-2018,Physics
"Riphah International College, Lahore",Lahore,AD,2 Years,0,01-11-2024,Physics
Fgk College,Layyah,BS,4 Years,0,27-10-2018,Physics
Legend College,Multan,BS,4 Years,0,03-12-2022,Physics
Pakistan College Of Science And Commerce,Multan,BS,4 Years,0,29-12-2020,Physics
The Educators College,Multan,BS,4 Years,0,11-12-2021,Physics
"Misali Zakriya Graduate College, Dinpur",Muzafargarh,BS,4 Years,0,04-12-2021,Physics
Vertex College Of Science And Technology,Peshawar,AD,2 Years,0,27-09-2018,Physics
Brookfield College,Rahim Yar Khan,BS,4 Years,0,31-10-2018,Physics
N I C C A S Postgraduate College,Rahim Yar Khan,BS,4 Years,0,27-09-2019,Physics
"Centre For Emerging Sciences, Engineering & Technology",Rawalpindi,BS,4 Years,0,30-11--0001,Physics
Comand College,Sahiwal,BS,4 Years,0,03-10-2019,Physics
Iqra Girls College,Sargodha,BS,4 Years,0,02-01-2023,Physics
"The Readers Group Of Colleges, Boys",Sargodha,BS,4 Years,0,16-10-2020,Physics
South Punjab Institute Of Science & Technology,D.g.khan,BS,4 Years,0,30-10-2017,Physics
"International Institute Of Science, Arts And Technology",Gujranwala,BS,4 Years,0,05-10-2025,Physics
Kaims International Institute,Multan,BS,4 Years,0,31-07-2019,Physics
National Institute Of Computer And Advanced Studies,Rahim Yar Khan,BS,4 Years,0,31-08-2023,Physics
Abdul Wali Khan University ( Shankar Campus ),Mardan,BS,4 Years,45000,30-11--0001,Physics
University Of Sargodha ( Comand Campus Sahiwal ),Sahiwal,BS,4 Years,0,30-11--0001,Physics
University Of Gujrat ( Sialkot Campus),Sialkot,BS,4 Years,0,18-09-2017,Physics
"Bahauddin Zakria University,sahiwal Campus",Sahiwal,BS,4 Years,22460,02-10-2015,Physics
